movie_id,title,tmdb_id,tmdb_title,overview,release_date,vote_average,vote_count,poster_url,cast
69,Forrest Gump (1994),13.0,Forrest Gump,"A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",1994-06-23,8.464,29894,https://image.tmdb.org/t/p/w500/Cw4hIUIAmSYfK9QfaUW5igp9La.jpg,"Tom Hanks, Robin Wright, Gary Sinise"
70,Four Weddings and a Funeral (1994),712.0,Four Weddings and a Funeral,"Over the course of five social occasions, a committed bachelor must consider the notion that he may have discovered love.",1994-03-09,6.777,3012,https://image.tmdb.org/t/p/w500/qa72G2VS0bpxms6yo0tI9vsHm2e.jpg,"Hugh Grant, Andie MacDowell, Kristin Scott Thomas"
71,"Lion King, The (1994)",8587.0,The Lion King,"Young lion prince Simba, eager to one day become king of the Pride Lands, grows up under the watchful eye of his father Mufasa; all the while his villainous uncle Scar conspires to take the throne for himself. Amid betrayal and tragedy, Simba must confront his past and find his rightful place in the",1994-06-15,8.253,19776,https://image.tmdb.org/t/p/w500/sKCr78MXSLixwmZ8DyJLrpMsd15.jpg,"Matthew Broderick, Moira Kelly, Jeremy Irons"
72,"Mask, The (1994)",854.0,The Mask,"Timid bank clerk Stanley Ipkiss discovers a magical mask infused with the spirit of the Norse god Loki. Donning it transforms him into an unrestrained, green-faced, cartoon-like wild man. While the mask grants him the confidence to woo a local singer, it also makes him the target of a ruthless mobst",1994-07-29,6.992,11323,https://image.tmdb.org/t/p/w500/jPC2eYub74zwf2tPGVtzSlBW6Oy.jpg,"Jim Carrey, Peter Riegert, Peter Greene"
73,Maverick (1994),9359.0,Maverick,"Bret Maverick is a gambler who would rather con someone than fight them, and needs an additional $3k in order to enter a winner-takes-all poker game beginning in a few days. He joins forces with a woman with a marvelous Southern accent, and the two try and enter the game.",1994-05-20,6.901,1784,https://image.tmdb.org/t/p/w500/mTVbGGi5PIexmxVzeyFd2RYKwfM.jpg,"Mel Gibson, Jodie Foster, James Garner"
74,Faster Pussycat! Kill! Kill! (1965),315.0,"Faster, Pussycat! Kill! Kill!","A trio of thrill-seeking go-go dancers kidnap a young girl and attempt to seduce an old rancher and his two sons out of their small fortune, but their scheme doesn't play out as intended.",1965-08-06,6.342,366,https://image.tmdb.org/t/p/w500/2hIHFk52SZ9XsZB4U85RUq36BT4.jpg,"Tura Satana, Haji, Lori Williams"
75,Brother Minister: The Assassination of Malcolm X (1994),,,,,0.0,0,,
76,Carlito's Way (1993),6075.0,Carlito's Way,"Free after years in prison, Carlito Brigante intends to give up his criminal ways, but it's not long before the ex-con is sucked back into the New York City underworld.",1993-11-10,7.829,3493,https://image.tmdb.org/t/p/w500/g6D7mjQtndu768cusGmoEQY9fTB.jpg,"Al Pacino, Sean Penn, Penelope Ann Miller"
77,"Firm, The (1993)",37233.0,The Firm,"Mitch McDeere is a young man with a promising future in Law. About to sit his Bar exam, he is approached by 'The Firm' and made an offer he doesn't refuse. Seduced by the money and gifts showered on him, he is totally oblivious to the more sinister side of his company. Then, two Associates are murde",1993-06-30,6.742,2322,https://image.tmdb.org/t/p/w500/kFexXCzidkm4LwlgZqxsJsDQB5v.jpg,"Tom Cruise, Jeanne Tripplehorn, Gene Hackman"
78,Free Willy (1993),1634.0,Free Willy,"When maladjusted orphan Jesse vandalizes a theme park, he is placed with foster parents and must work at the park to make amends. There he meets Willy, a young Orca whale who has been separated from his family. Sensing kinship, they form a bond and, with the help of kindly whale trainer Rae Lindley,",1993-07-16,6.2,1984,https://image.tmdb.org/t/p/w500/9iBgd9gi9ztWiVcYSG6zl8wDFBN.jpg,"Jason James Richter, Keiko, Lori Petty"
79,"Fugitive, The (1993)",5503.0,The Fugitive,"Wrongfully convicted of murdering his wife and sentenced to death, Richard Kimble escapes from the law in an attempt to find the real killer and clear his name.",1993-08-06,7.483,4817,https://image.tmdb.org/t/p/w500/b3rEtLKyOnF89mcK75GXDXdmOEf.jpg,"Harrison Ford, Tommy Lee Jones, Joe Pantoliano"
80,Hot Shots! Part Deux (1993),9255.0,Hot Shots! Part Deux,"Topper Harley is found to be working as an odd-job-man in a monastery. The CIA want him to lead a rescue mission into Iraq, to rescue the last rescue team, who went in to rescue the last rescue team—who went in to rescue hostages left behind after Desert Storm.",1993-05-21,6.55,2078,https://image.tmdb.org/t/p/w500/zh9EGK970GHo10ETclWBOjZVUOK.jpg,"Charlie Sheen, Lloyd Bridges, Valeria Golino"
81,"Hudsucker Proxy, The (1994)",11934.0,The Hudsucker Proxy,A naive business graduate is installed as president of a manufacturing company as part of a stock scam.,1994-03-11,7.074,1198,https://image.tmdb.org/t/p/w500/xBQBr6Q1OTivouBK66oFgy86n03.jpg,"Tim Robbins, Jennifer Jason Leigh, Paul Newman"
82,Jurassic Park (1993),329.0,Jurassic Park,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the securi",1993-06-11,7.97,17948,https://image.tmdb.org/t/p/w500/fjTU1Bgh3KJu4aatZil3sofR2zC.jpg,"Sam Neill, Laura Dern, Jeff Goldblum"
83,Much Ado About Nothing (1993),11971.0,Much Ado About Nothing,"In this Shakespearean farce, Hero and her groom-to-be, Claudio, team up with Claudio's commanding officer, Don Pedro, the week before their wedding to hatch a matchmaking scheme. Their targets are sharp-witted duo Benedick and Beatrice -- a tough task indeed, considering their corresponding distaste",1993-05-07,6.951,813,https://image.tmdb.org/t/p/w500/tvltGP6vYOkHdURag0jPSjhPUAV.jpg,"Emma Thompson, Kenneth Branagh, Kate Beckinsale"
84,Robert A. Heinlein's The Puppet Masters (1994),25557.0,The Puppet Masters,"The Midwest USA is invaded by stingray-shaped alien slugs that ride on people's backs and control their minds in order to spread their dominion. Government agency reps Sam Givens, Andrew Nivens, and Mary Sefton must stop the aliens.",1994-10-21,5.766,201,https://image.tmdb.org/t/p/w500/8xJGom6fUqmVhJ7EWprZEHygUis.jpg,"Donald Sutherland, Eric Thal, Julie Warner"
85,"Ref, The (1994)",10872.0,The Ref,"A cat burglar is forced to take a bickering, dysfunctional family hostage on Christmas Eve.",1994-03-09,6.552,377,https://image.tmdb.org/t/p/w500/ym7Kx3iDmalK8kXKvVQwnFYABEV.jpg,"Denis Leary, Judy Davis, Kevin Spacey"
86,"Remains of the Day, The (1993)",1245.0,The Remains of the Day,A rule-bound head butler's world of manners and decorum in the household he maintains is tested by the arrival of a housekeeper who falls in love with him in post-WWI Britain. The possibility of romance and his master's cultivation of ties with the Nazi cause challenge his carefully maintained venee,1993-11-05,7.4,1515,https://image.tmdb.org/t/p/w500/uDGDtqSvuch324WnM7Ukdp1bCAQ.jpg,"Anthony Hopkins, Emma Thompson, James Fox"
87,Searching for Bobby Fischer (1993),14291.0,Searching for Bobby Fischer,A seven-year-old chess prodigy refuses to harden himself in order to become a champion like the famous but unlikable Bobby Fischer.,1993-08-13,7.074,646,https://image.tmdb.org/t/p/w500/oAJpHkMpfXiFY9F3HocIz9fhHLc.jpg,"Max Pomeranc, Joe Mantegna, Joan Allen"
88,Sleepless in Seattle (1993),858.0,Sleepless in Seattle,"After the death of his mother, a young boy calls a radio station in an attempt to set his father up on a date. Across the country, an engaged woman becomes convinced that they belong together, despite their never having met. Will their paths collide despite the odds?",1993-06-24,6.741,2602,https://image.tmdb.org/t/p/w500/jAXfku1u1uaLGh4cUmK0ESf1pPu.jpg,"Meg Ryan, Tom Hanks, Ross Malinger"
89,Blade Runner (1982),78.0,Blade Runner,"In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.",1982-06-25,7.936,15065,https://image.tmdb.org/t/p/w500/63N9uy8nd9j7Eog2axPQ8lbr3Wj.jpg,"Harrison Ford, Rutger Hauer, Sean Young"
90,So I Married an Axe Murderer (1993),10442.0,So I Married an Axe Murderer,"Just after a bad breakup, Charlie MacKenzie falls for lovely butcher Harriet Michaels and introduces her to his parents. But, as voracious consumers of sensational tabloids, his parents soon come to suspect that Harriet is actually a notorious serial killer -- ""Mrs. X"" -- wanted in connection with a",1993-07-30,6.106,481,https://image.tmdb.org/t/p/w500/zQlpQDKDADKlgqfMs1E191ofDJU.jpg,"Mike Myers, Nancy Travis, Anthony LaPaglia"
91,"Nightmare Before Christmas, The (1993)",9479.0,The Nightmare Before Christmas,"Tired of scaring humans every October 31 with the same old bag of tricks, Jack Skellington, the spindly king of Halloween Town, kidnaps Santa Claus and plans to deliver shrunken heads and other ghoulish gifts to children on Christmas morning. But as Christmas approaches, Jack's rag-doll girlfriend, ",1993-10-09,7.833,10388,https://image.tmdb.org/t/p/w500/oQffRNjK8e19rF7xVYEN8ew0j7b.jpg,"Danny Elfman, Chris Sarandon, Catherine O'Hara"
92,True Romance (1993),319.0,True Romance,"Clarence marries hooker Alabama, steals cocaine from her pimp, and tries to sell it in Hollywood, while the owners of the coke try to reclaim it.",1993-09-09,7.539,3088,https://image.tmdb.org/t/p/w500/39lXk6ud6KiJgGbbWI2PUKS7y2.jpg,"Christian Slater, Patricia Arquette, Dennis Hopper"
93,Welcome to the Dollhouse (1995),11446.0,Welcome to the Dollhouse,An unattractive 7th grader struggles to cope with suburban life as the middle child with inattentive parents and bullies at school.,1996-03-22,7.075,504,https://image.tmdb.org/t/p/w500/fsMMOVto87pvUQyozOF9CaT9aMR.jpg,"Heather Matarazzo, Brendan Sexton III, Eric Mabius"
94,Home Alone (1990),771.0,Home Alone,"Eight-year-old Kevin McCallister makes the most of the situation after his family unwittingly leaves him behind when they go on Christmas vacation. When thieves try to break into his home, he puts up a fight like no other.",1990-11-16,7.466,12548,https://image.tmdb.org/t/p/w500/onTSipZ8R3bliBdKfPtsDuHTdlL.jpg,"Macaulay Culkin, Joe Pesci, Daniel Stern"
95,Aladdin (1992),812.0,Aladdin,"In the boorish city of Agrabah, kind-hearted street urchin Aladdin and Princess Jasmine fall in love, although she can only marry a prince. He and power-hungry Grand Vizier Jafar vie for a magic lamp that can fulfill their wishes.",1992-11-25,7.655,12059,https://image.tmdb.org/t/p/w500/eLFfl7vS8dkeG1hKp5mwbm37V83.jpg,"Scott Weinger, Robin Williams, Linda Larkin"
96,Terminator 2: Judgment Day (1991),280.0,Terminator 2: Judgment Day,"Ten years after the events of the original, a reprogrammed T-800 is sent back in time to protect young John Connor from the shape-shifting T-1000. Together with his mother Sarah, he fights to stop Skynet from triggering a nuclear apocalypse.",1991-07-03,8.153,14400,https://image.tmdb.org/t/p/w500/jFTVD4XoWQTcg7wdyJKa8PEds5q.jpg,"Arnold Schwarzenegger, Linda Hamilton, Edward Furlong"
97,Dances with Wolves (1990),581.0,Dances with Wolves,"Wounded Civil War soldier John Dunbar tries to commit suicide—and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe.",1990-11-09,7.845,4715,https://image.tmdb.org/t/p/w500/hw0ZEHAaTqTxSXGVwUFX7uvanSA.jpg,"Kevin Costner, Mary McDonnell, Graham Greene"
98,"Silence of the Lambs, The (1991)",274.0,The Silence of the Lambs,"Clarice Starling is a top student at the FBI's training academy.  Jack Crawford wants Clarice to interview Dr. Hannibal Lecter, a brilliant psychiatrist who is also a violent psychopath, serving life behind bars for various acts of murder and cannibalism.  Crawford believes that Lecter may have insi",1991-02-14,8.3,18088,https://image.tmdb.org/t/p/w500/uS9m8OBk1A8eM9I042bx8XXpqAq.jpg,"Jodie Foster, Anthony Hopkins, Scott Glenn"
99,Snow White and the Seven Dwarfs (1937),408.0,Snow White and the Seven Dwarfs,"A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own.",1938-01-22,7.1,8001,https://image.tmdb.org/t/p/w500/3VAHfuNb6Z7UiW12iYKANSPBl8m.jpg,"Adriana Caselotti, Lucille La Verne, Harry Stockwell"
100,Fargo (1996),275.0,Fargo,"Jerry, a small-town Minnesota car salesman is bursting at the seams with debt... but he's got a plan. He's going to hire two thugs to kidnap his wife in a scheme to collect a hefty ransom from his wealthy father-in-law. It's going to be a snap and nobody's going to get hurt... until people start dyi",1996-03-08,7.9,9142,https://image.tmdb.org/t/p/w500/rt7cpEr1uP6RTZykBFhBTcRaKvG.jpg,"Frances McDormand, William H. Macy, Steve Buscemi"
101,Heavy Metal (1981),11827.0,Heavy Metal,"The embodiment of ultimate evil, a glowing orb terrorizes a young girl with bizarre stories of dark fantasy, eroticism and horror.",1981-08-07,6.515,796,https://image.tmdb.org/t/p/w500/atUtWrDlLzT1yeVK2EoYtvbS963.jpg,"Rodger Bumpass, John Candy, Jackie Burroughs"
102,"Aristocats, The (1970)",10112.0,The Aristocats,"When Madame Adelaide Bonfamille leaves her fortune to Duchess and her children—Bonfamille’s beloved family of cats—the butler plots to steal the money and kidnaps the legatees, leaving them out on a country road. All seems lost until the wily Thomas O’Malley Cat and his jazz-playing alley cats come ",1970-12-24,7.3,5387,https://image.tmdb.org/t/p/w500/aOWs5XMJEABN6SKCTJBCoeD1kCA.jpg,"Phil Harris, Eva Gabor, Sterling Holloway"
103,All Dogs Go to Heaven 2 (1996),19042.0,All Dogs Go to Heaven 2,"Charlie and Itchy return to Earth to find Gabriel's Horn, but along the way meet up with a young boy named David, who ran away from home.",1996-03-29,6.0,288,https://image.tmdb.org/t/p/w500/kNmIJILOW9qF2F1Z0qOXkadaS50.jpg,"Charlie Sheen, Dom DeLuise, Adam Wylie"
104,Theodore Rex (1995),36259.0,Theodore Rex,"In an alternate futuristic society, a tough female police detective is paired with a talking dinosaur to find the killer of dinosaurs and other prehistoric animals leading them to a mad scientist bent on creating a new Armageddon.",1995-12-14,3.7,121,https://image.tmdb.org/t/p/w500/fUUbOE91SK4GCpiyftEY5USjCh1.jpg,"Whoopi Goldberg, Armin Mueller-Stahl, Juliet Landau"
105,Sgt. Bilko (1996),9099.0,Sgt. Bilko,The US army is known for churning out lean mean fighting machines intent on protecting our great nation. Sergeant Ernie Bilko is the leader of a ragtag group of the sorriest soldiers ever to enlist in the armed forces.,1996-03-29,5.893,399,https://image.tmdb.org/t/p/w500/q4zmVdQq35ZBj8uyxsU2RCPOQxo.jpg,"Steve Martin, Dan Aykroyd, Phil Hartman"
106,Diabolique (1996),10988.0,Diabolique,"The wife and mistress of a cruel school master collaborate in a carefully planned and executed scheme to murder him. The plan goes well until the body, which has been strategically dumped, disappears. The psychological strain starts to weigh on the two women when a retired police investigator begins",1996-03-22,5.522,323,https://image.tmdb.org/t/p/w500/zSW4A35r7Vpz0ainYJGb2QVwCh0.jpg,"Sharon Stone, Isabelle Adjani, Chazz Palminteri"
